time: 0.546506 	 V: 5.9341 	 T: 27.77
time: 0.547584 	 V: 5.9341 	 T: 27.77
time: 0.548587 	 V: 5.9341 	 T: 27.77
time: 0.549590 	 V: 5.1599 	 T: 27.77
time: 0.550592 	 V: 5.1599 	 T: 27.77
time: 0.551612 	 V: 5.9341 	 T: 27.77
time: 0.552614 	 V: 5.1599 	 T: 27.77
time: 0.553620 	 V: 5.1599 	 T: 27.77
time: 0.554623 	 V: 5.1599 	 T: 27.77
time: 0.555633 	 V: 5.1599 	 T: 27.77
time: 0.556632 	 V: 5.9341 	 T: 27.77
time: 0.557639 	 V: 5.1599 	 T: 27.77
time: 0.558643 	 V: 5.9341 	 T: 27.77
time: 0.559651 	 V: 5.9341 	 T: 27.77
time: 0.560654 	 V: 5.9341 	 T: 27.77
time: 0.561778 	 V: 5.9341 	 T: 27.77
time: 0.562753 	 V: 5.9341 	 T: 27.77
time: 0.563739 	 V: 5.9341 	 T: 27.77
time: 0.564724 	 V: 5.9341 	 T: 27.77
time: 0.565706 	 V: 6.6184 	 T: 27.77
time: 0.566694 	 V: 5.9341 	 T: 27.77
time: 0.567683 	 V: 5.9341 	 T: 27.77
time: 0.568662 	 V: 5.1599 	 T: 27.77
time: 0.569649 	 V: 5.9341 	 T: 27.77
time: 0.570633 	 V: 5.9341 	 T: 27.77
time: 0.571686 	 V: 6.6184 	 T: 27.77
time: 0.572692 	 V: 5.1599 	 T: 27.77
time: 0.574700 	 V: 5.1599 	 T: 27.77
time: 0.575775 	 V: 5.1599 	 T: 27.77
time: 0.576778 	 V: 6.6184 	 T: 27.77
time: 0.577787 	 V: 5.1599 	 T: 27.77
time: 0.578799 	 V: 5.9341 	 T: 27.77
time: 0.579804 	 V: 5.1599 	 T: 27.77
time: 0.580807 	 V: 5.9341 	 T: 27.77
time: 0.581830 	 V: 5.1599 	 T: 27.77
time: 0.582832 	 V: 5.9341 	 T: 27.77
time: 0.583836 	 V: 5.9341 	 T: 27.77
time: 0.584837 	 V: 5.1599 	 T: 27.77
time: 0.585840 	 V: 6.6184 	 T: 27.77
time: 0.586844 	 V: 5.9341 	 T: 27.77
time: 0.587857 	 V: 5.1599 	 T: 27.77
time: 0.588860 	 V: 5.9341 	 T: 27.77
time: 0.589934 	 V: 5.1599 	 T: 27.77
time: 0.590938 	 V: 5.9341 	 T: 27.77
time: 0.591954 	 V: 5.9341 	 T: 27.77
time: 0.592932 	 V: 5.9341 	 T: 27.77
time: 0.593917 	 V: 5.9341 	 T: 27.77
time: 0.594900 	 V: 5.9341 	 T: 27.77
time: 0.595881 	 V: 5.9341 	 T: 27.77
time: 0.596864 	 V: 5.1599 	 T: 27.77
time: 0.597848 	 V: 5.9341 	 T: 27.77
time: 0.598829 	 V: 5.1599 	 T: 27.77
time: 0.599816 	 V: 5.1599 	 T: 27.77
time: 0.600796 	 V: 5.9341 	 T: 27.77
time: 0.601812 	 V: 5.9341 	 T: 27.77
time: 0.602812 	 V: 5.9341 	 T: 27.77
time: 0.603892 	 V: 5.9341 	 T: 27.77
time: 0.604895 	 V: 5.9341 	 T: 27.77
time: 0.605899 	 V: 6.6184 	 T: 27.77
time: 0.606902 	 V: 5.9341 	 T: 27.77
time: 0.607906 	 V: 5.9341 	 T: 27.77
time: 0.608920 	 V: 5.1599 	 T: 27.77
time: 0.609924 	 V: 5.9341 	 T: 27.77
time: 0.610928 	 V: 5.9341 	 T: 27.77
time: 0.611948 	 V: 5.9341 	 T: 27.77
time: 0.612949 	 V: 5.9341 	 T: 27.77
time: 0.613959 	 V: 5.1599 	 T: 27.77
time: 0.614964 	 V: 5.9341 	 T: 27.77
time: 0.615995 	 V: 5.1599 	 T: 27.77
time: 0.616999 	 V: 5.9341 	 T: 27.77
time: 0.618083 	 V: 5.9341 	 T: 27.77
time: 0.619083 	 V: 5.1599 	 T: 27.77
time: 0.620089 	 V: 5.1599 	 T: 27.77
time: 0.621151 	 V: 5.1599 	 T: 27.77
time: 0.622107 	 V: 5.9341 	 T: 27.77
time: 0.623110 	 V: 4.2470 	 T: 27.77
time: 0.624118 	 V: 5.9341 	 T: 27.77
time: 0.625119 	 V: 5.9341 	 T: 27.77
time: 0.626125 	 V: 5.9341 	 T: 27.77
time: 0.627128 	 V: 5.1599 	 T: 27.77
time: 0.628136 	 V: 5.9341 	 T: 27.77
time: 0.629133 	 V: 5.1599 	 T: 27.77
time: 0.630146 	 V: 5.1599 	 T: 27.77
time: 0.631165 	 V: 5.9341 	 T: 27.77
time: 0.632476 	 V: 5.1599 	 T: 27.77
time: 0.633477 	 V: 5.9341 	 T: 27.77
time: 0.634481 	 V: 5.1599 	 T: 27.77
time: 0.635486 	 V: 5.1599 	 T: 27.77
time: 0.636490 	 V: 5.9341 	 T: 27.77
time: 0.637498 	 V: 5.1599 	 T: 27.77
time: 0.638503 	 V: 5.9341 	 T: 27.77
time: 0.639519 	 V: 5.9341 	 T: 27.77
time: 0.640525 	 V: 5.9341 	 T: 27.77
time: 0.641547 	 V: 5.9341 	 T: 27.77
time: 0.642555 	 V: 5.1599 	 T: 27.77
time: 0.643559 	 V: 5.9341 	 T: 27.77
time: 0.644565 	 V: 5.1599 	 T: 27.77
time: 0.645563 	 V: 5.1599 	 T: 27.77
time: 0.646639 	 V: 5.1599 	 T: 27.77
time: 0.647639 	 V: 5.1599 	 T: 27.77
time: 0.648644 	 V: 5.1599 	 T: 27.77
time: 0.649651 	 V: 5.9341 	 T: 27.77
time: 0.650656 	 V: 5.9341 	 T: 27.77
time: 0.651725 	 V: 5.1599 	 T: 27.77
time: 0.652731 	 V: 5.9341 	 T: 27.77
time: 0.653734 	 V: 6.6184 	 T: 27.77
time: 0.654741 	 V: 5.9341 	 T: 27.77
time: 0.655743 	 V: 5.1599 	 T: 27.77
time: 0.656747 	 V: 5.1599 	 T: 27.77
time: 0.657750 	 V: 5.1599 	 T: 27.77
time: 0.658756 	 V: 5.1599 	 T: 27.77
time: 0.659764 	 V: 5.1599 	 T: 27.77
time: 0.660838 	 V: 5.1599 	 T: 27.77
time: 0.661857 	 V: 5.1599 	 T: 27.77
time: 0.662861 	 V: 5.1599 	 T: 27.77
time: 0.663863 	 V: 5.1599 	 T: 27.77
time: 0.664871 	 V: 5.9341 	 T: 27.77
time: 0.665875 	 V: 6.6184 	 T: 27.77
time: 0.666880 	 V: 5.9341 	 T: 27.77
time: 0.667881 	 V: 5.9341 	 T: 27.77
time: 0.668885 	 V: 5.9341 	 T: 27.77
time: 0.669887 	 V: 5.1599 	 T: 27.77
time: 0.670894 	 V: 5.9341 	 T: 27.77
time: 0.671912 	 V: 5.1599 	 T: 27.77
time: 0.672927 	 V: 5.1599 	 T: 27.77
time: 0.673928 	 V: 5.9341 	 T: 27.77
time: 0.675000 	 V: 5.1599 	 T: 27.77
time: 0.676006 	 V: 6.6184 	 T: 27.77
time: 0.677010 	 V: 5.9341 	 T: 27.77
time: 0.678010 	 V: 5.1599 	 T: 27.77
time: 0.679010 	 V: 5.9341 	 T: 27.77
time: 0.680011 	 V: 5.9341 	 T: 27.77
time: 0.681015 	 V: 5.9341 	 T: 27.77
time: 0.682034 	 V: 5.1599 	 T: 27.77
time: 0.683037 	 V: 5.1599 	 T: 27.77
time: 0.684041 	 V: 5.9341 	 T: 27.77
time: 0.685050 	 V: 5.9341 	 T: 27.77
time: 0.686053 	 V: 5.1599 	 T: 27.77
time: 0.687055 	 V: 5.9341 	 T: 27.77
time: 0.688056 	 V: 5.9341 	 T: 27.77
time: 0.689128 	 V: 5.9341 	 T: 27.77
time: 0.690128 	 V: 5.1599 	 T: 27.77
time: 0.691189 	 V: 5.1599 	 T: 27.77
time: 0.692192 	 V: 4.2470 	 T: 27.77
time: 0.693197 	 V: 5.1599 	 T: 27.77
time: 0.694209 	 V: 5.1599 	 T: 27.77
time: 0.695211 	 V: 5.9341 	 T: 27.77
time: 0.696212 	 V: 5.9341 	 T: 27.77
time: 0.697217 	 V: 5.1599 	 T: 27.77
time: 0.698218 	 V: 5.9341 	 T: 27.77
time: 0.699226 	 V: 6.6184 	 T: 27.77
time: 0.700230 	 V: 5.9341 	 T: 27.77
time: 0.701250 	 V: 5.9341 	 T: 27.77
time: 0.702255 	 V: 5.1599 	 T: 27.77
time: 0.703330 	 V: 5.9341 	 T: 27.77
time: 0.704330 	 V: 5.1599 	 T: 27.77
time: 0.705333 	 V: 5.1599 	 T: 27.77
time: 0.706341 	 V: 5.1599 	 T: 27.77
time: 0.707344 	 V: 5.9341 	 T: 27.77
time: 0.708345 	 V: 5.1599 	 T: 27.77
time: 0.709350 	 V: 5.9341 	 T: 27.77
time: 0.710352 	 V: 5.9341 	 T: 27.77
time: 0.711373 	 V: 6.6184 	 T: 27.77
time: 0.712375 	 V: 5.1599 	 T: 27.77
time: 0.713384 	 V: 5.9341 	 T: 27.77
time: 0.714387 	 V: 5.1599 	 T: 27.77
time: 0.715393 	 V: 5.9341 	 T: 27.77
time: 0.716391 	 V: 5.1599 	 T: 27.77
time: 0.717464 	 V: 5.1599 	 T: 27.77
time: 0.718470 	 V: 5.1599 	 T: 27.77
time: 0.719477 	 V: 5.1599 	 T: 27.77
time: 0.720475 	 V: 5.9341 	 T: 27.77
time: 0.721494 	 V: 5.9341 	 T: 27.77
time: 0.722500 	 V: 6.6184 	 T: 27.77
time: 0.723507 	 V: 5.9341 	 T: 27.77
time: 0.724511 	 V: 5.9341 	 T: 27.77
time: 0.725518 	 V: 5.1599 	 T: 27.77
time: 0.726520 	 V: 5.9341 	 T: 27.77
time: 0.727525 	 V: 5.1599 	 T: 27.77
time: 0.728527 	 V: 5.9341 	 T: 27.77
time: 0.729530 	 V: 5.1599 	 T: 27.77
time: 0.730534 	 V: 5.9341 	 T: 27.77
time: 0.731623 	 V: 5.9341 	 T: 27.77
time: 0.732629 	 V: 5.1599 	 T: 27.77
time: 0.733633 	 V: 5.9341 	 T: 27.77
time: 0.734637 	 V: 5.1599 	 T: 27.77
time: 0.735639 	 V: 5.9341 	 T: 27.77
time: 0.736643 	 V: 5.9341 	 T: 27.77
time: 0.737655 	 V: 5.1599 	 T: 27.77
time: 0.738656 	 V: 5.9341 	 T: 27.77
time: 0.739672 	 V: 5.9341 	 T: 27.77
time: 0.740676 	 V: 5.9341 	 T: 27.77
time: 0.741740 	 V: 5.9341 	 T: 27.77
time: 0.742743 	 V: 5.9341 	 T: 27.77
time: 0.743749 	 V: 5.9341 	 T: 27.77
time: 0.744750 	 V: 5.9341 	 T: 27.77
time: 0.745820 	 V: 5.9341 	 T: 27.77
time: 0.746822 	 V: 5.1599 	 T: 27.77
time: 0.747828 	 V: 5.9341 	 T: 27.77
time: 0.748833 	 V: 5.9341 	 T: 27.77
time: 0.749836 	 V: 6.6184 	 T: 27.77
time: 0.750836 	 V: 6.6184 	 T: 27.77
time: 0.751862 	 V: 5.9341 	 T: 27.77
time: 0.752861 	 V: 5.9341 	 T: 27.77
time: 0.753859 	 V: 5.9341 	 T: 27.77
time: 0.754839 	 V: 6.6184 	 T: 27.77
time: 0.755820 	 V: 5.9341 	 T: 27.77
time: 0.756798 	 V: 5.9341 	 T: 27.77
time: 0.757785 	 V: 5.9341 	 T: 27.77
time: 0.758773 	 V: 5.9341 	 T: 27.77
time: 0.759822 	 V: 5.1599 	 T: 27.77
time: 0.760804 	 V: 6.6184 	 T: 27.77
time: 0.762096 	 V: 5.1599 	 T: 27.77
time: 0.763677 	 V: 6.6184 	 T: 27.77
time: 0.765276 	 V: 5.1599 	 T: 27.77
time: 0.766867 	 V: 5.9341 	 T: 27.77
time: 0.768462 	 V: 5.1599 	 T: 27.77
time: 0.770057 	 V: 6.6184 	 T: 27.77
time: 0.771682 	 V: 5.9341 	 T: 27.77
time: 0.773277 	 V: 5.1599 	 T: 27.77
time: 0.774874 	 V: 5.1599 	 T: 27.77
time: 0.776467 	 V: 5.1599 	 T: 27.77
time: 0.778070 	 V: 5.1599 	 T: 27.77
time: 0.779672 	 V: 6.6184 	 T: 27.77
time: 0.781401 	 V: 5.1599 	 T: 27.77
time: 0.782996 	 V: 5.9341 	 T: 27.77
time: 0.784595 	 V: 5.1599 	 T: 27.77
time: 0.786189 	 V: 5.1599 	 T: 27.77
time: 0.787786 	 V: 5.9341 	 T: 27.77
time: 0.789395 	 V: 5.1599 	 T: 27.77
time: 0.790994 	 V: 5.1599 	 T: 27.77
time: 0.792606 	 V: 6.6184 	 T: 27.77
time: 0.794202 	 V: 5.1599 	 T: 27.77
time: 0.795788 	 V: 5.1599 	 T: 27.77
time: 0.797385 	 V: 5.9341 	 T: 27.77
time: 0.798978 	 V: 5.9341 	 T: 27.77
time: 0.800578 	 V: 5.9341 	 T: 27.77
time: 0.802173 	 V: 5.1599 	 T: 27.77
time: 0.803840 	 V: 6.6184 	 T: 27.77
time: 0.805410 	 V: 5.9341 	 T: 27.77
time: 0.806975 	 V: 5.9341 	 T: 27.77
time: 0.808541 	 V: 5.9341 	 T: 27.77
time: 0.810107 	 V: 5.9341 	 T: 27.77
time: 0.811690 	 V: 5.1599 	 T: 27.77
time: 0.813254 	 V: 5.9341 	 T: 27.77
time: 0.814813 	 V: 5.9341 	 T: 27.77
time: 0.816379 	 V: 5.9341 	 T: 27.77
time: 0.817933 	 V: 5.1599 	 T: 27.77
time: 0.819494 	 V: 5.9341 	 T: 27.77
time: 0.821056 	 V: 5.1599 	 T: 27.77
time: 0.822678 	 V: 5.1599 	 T: 27.77
time: 0.824271 	 V: 5.9341 	 T: 27.77
time: 0.825968 	 V: 5.1599 	 T: 27.77
time: 0.827561 	 V: 5.9341 	 T: 27.77
time: 0.829155 	 V: 5.1599 	 T: 27.77
time: 0.830751 	 V: 5.1599 	 T: 27.77
time: 0.832363 	 V: 5.9341 	 T: 27.77
time: 0.833960 	 V: 5.9341 	 T: 27.77
time: 0.835556 	 V: 5.9341 	 T: 27.77
time: 0.837156 	 V: 5.1599 	 T: 27.77
time: 0.838749 	 V: 6.6184 	 T: 27.77
time: 0.840355 	 V: 5.1599 	 T: 27.77
time: 0.841966 	 V: 5.1599 	 T: 27.77
time: 0.843591 	 V: 5.9341 	 T: 27.77
time: 0.845187 	 V: 5.9341 	 T: 27.77
time: 0.846775 	 V: 5.9341 	 T: 27.77
time: 0.848487 	 V: 5.1599 	 T: 27.77
time: 0.850078 	 V: 5.1599 	 T: 27.77
time: 0.851701 	 V: 5.9341 	 T: 27.77
time: 0.853293 	 V: 6.6184 	 T: 27.77
time: 0.854856 	 V: 5.9341 	 T: 27.77
time: 0.856429 	 V: 5.1599 	 T: 27.77
time: 0.857994 	 V: 5.9341 	 T: 27.77
time: 0.859556 	 V: 5.9341 	 T: 27.77
time: 0.861259 	 V: 6.6184 	 T: 27.77
time: 0.862712 	 V: 5.1599 	 T: 27.77
time: 0.864312 	 V: 5.1599 	 T: 27.77
time: 0.865907 	 V: 5.9341 	 T: 27.77
time: 0.867502 	 V: 4.2470 	 T: 27.77
time: 0.869095 	 V: 6.6184 	 T: 27.77
time: 0.870792 	 V: 5.1599 	 T: 27.77
time: 0.872410 	 V: 5.9341 	 T: 27.77
time: 0.874007 	 V: 5.9341 	 T: 27.77
time: 0.875601 	 V: 5.1599 	 T: 27.77
time: 0.877200 	 V: 5.1599 	 T: 27.77
time: 0.878804 	 V: 5.1599 	 T: 27.77
time: 0.880404 	 V: 5.9341 	 T: 27.77
time: 0.882076 	 V: 5.9341 	 T: 27.77
time: 0.883668 	 V: 4.2470 	 T: 27.77
time: 0.885259 	 V: 5.1599 	 T: 27.77
time: 0.886854 	 V: 5.1599 	 T: 27.77
time: 0.888452 	 V: 5.1599 	 T: 27.77
time: 0.890050 	 V: 5.1599 	 T: 27.77
time: 0.891662 	 V: 5.1599 	 T: 27.77
time: 0.893357 	 V: 5.1599 	 T: 27.77
time: 0.894948 	 V: 5.1599 	 T: 27.77
time: 0.896540 	 V: 5.1599 	 T: 27.77
time: 0.898133 	 V: 5.1599 	 T: 27.77
time: 0.899729 	 V: 5.1599 	 T: 27.77
time: 0.901343 	 V: 5.9341 	 T: 27.77
time: 0.902931 	 V: 5.9341 	 T: 27.77
time: 0.904525 	 V: 5.9341 	 T: 27.77
time: 0.906125 	 V: 5.1599 	 T: 27.77
time: 0.907720 	 V: 5.1599 	 T: 27.77
time: 0.909316 	 V: 5.9341 	 T: 27.77
time: 0.910911 	 V: 5.1599 	 T: 27.77
time: 0.912520 	 V: 5.1599 	 T: 27.77
time: 0.914111 	 V: 5.9341 	 T: 27.77
time: 0.915812 	 V: 5.1599 	 T: 27.77
time: 0.917404 	 V: 5.1599 	 T: 27.77
time: 0.918998 	 V: 5.1599 	 T: 27.77
time: 0.920593 	 V: 5.1599 	 T: 27.77
time: 0.922207 	 V: 5.1599 	 T: 27.77
time: 0.923807 	 V: 5.9341 	 T: 27.77
time: 0.925401 	 V: 5.9341 	 T: 27.77
time: 0.926995 	 V: 5.1599 	 T: 27.77
time: 0.928590 	 V: 5.1599 	 T: 27.77
time: 0.930178 	 V: 5.9341 	 T: 27.77
time: 0.931798 	 V: 5.9341 	 T: 27.77
time: 0.933388 	 V: 5.1599 	 T: 27.77
time: 0.934986 	 V: 5.1599 	 T: 27.77
time: 0.936578 	 V: 5.1599 	 T: 27.77
time: 0.938276 	 V: 5.9341 	 T: 27.77
time: 0.939867 	 V: 5.1599 	 T: 27.77
time: 0.941494 	 V: 5.1599 	 T: 27.77
time: 0.943093 	 V: 5.1599 	 T: 27.77
time: 0.944694 	 V: 5.1599 	 T: 27.77
time: 0.946296 	 V: 5.9341 	 T: 27.77
time: 0.947891 	 V: 5.1599 	 T: 27.77
time: 0.949486 	 V: 5.9341 	 T: 27.77
time: 0.951082 	 V: 6.6184 	 T: 27.77
time: 0.952687 	 V: 5.1599 	 T: 27.77
time: 0.954271 	 V: 5.1599 	 T: 27.77
time: 0.955832 	 V: 5.1599 	 T: 27.77
time: 0.957395 	 V: 5.9341 	 T: 27.77
time: 0.958960 	 V: 5.1599 	 T: 27.77
time: 0.960626 	 V: 4.2470 	 T: 27.77
time: 0.962231 	 V: 5.1599 	 T: 27.77
time: 0.963831 	 V: 4.2470 	 T: 27.77
time: 0.965422 	 V: 5.9341 	 T: 27.77
time: 0.967022 	 V: 5.9341 	 T: 27.77
time: 0.968620 	 V: 5.1599 	 T: 27.77
time: 0.970218 	 V: 5.1599 	 T: 27.77
time: 0.971836 	 V: 5.1599 	 T: 27.77
time: 0.973427 	 V: 5.1599 	 T: 27.77
time: 0.975022 	 V: 5.9341 	 T: 27.77
time: 0.976621 	 V: 5.1599 	 T: 27.77
time: 0.978216 	 V: 5.9341 	 T: 27.77
time: 0.979807 	 V: 5.1599 	 T: 27.77
time: 0.981420 	 V: 5.9341 	 T: 27.77
time: 0.983119 	 V: 5.9341 	 T: 27.77
time: 0.984710 	 V: 4.2470 	 T: 27.77
time: 0.986307 	 V: 5.9341 	 T: 27.77
time: 0.987901 	 V: 5.1599 	 T: 27.77
time: 0.989499 	 V: 5.1599 	 T: 27.77
time: 0.991164 	 V: 5.1599 	 T: 27.77
time: 0.992715 	 V: 5.1599 	 T: 27.77
time: 0.994305 	 V: 5.9341 	 T: 27.77
time: 0.995894 	 V: 5.9341 	 T: 27.77
time: 0.997488 	 V: 5.1599 	 T: 27.77
time: 0.999086 	 V: 5.1599 	 T: 27.77
time: 1.000680 	 V: 5.9341 	 T: 27.77
time: 1.002296 	 V: 5.1599 	 T: 27.77
time: 1.003888 	 V: 5.1599 	 T: 27.77
time: 1.005591 	 V: 5.1599 	 T: 27.77
time: 1.007179 	 V: 5.9341 	 T: 27.77
time: 1.008774 	 V: 5.1599 	 T: 27.77
time: 1.010367 	 V: 5.1599 	 T: 27.77
time: 1.012011 	 V: 5.9341 	 T: 27.77
time: 1.013572 	 V: 5.1599 	 T: 27.77
time: 1.015140 	 V: 5.1599 	 T: 27.77
time: 1.016701 	 V: 5.9341 	 T: 27.77
time: 1.018268 	 V: 5.9341 	 T: 27.77
time: 1.019831 	 V: 5.9341 	 T: 27.77
time: 1.021437 	 V: 5.1599 	 T: 27.77
time: 1.023036 	 V: 5.1599 	 T: 27.77
time: 1.024635 	 V: 4.2470 	 T: 27.77
time: 1.026230 	 V: 5.1599 	 T: 27.77
time: 1.027932 	 V: 5.1599 	 T: 27.77
time: 1.029522 	 V: 4.2470 	 T: 27.77
time: 1.031189 	 V: 5.1599 	 T: 27.77
time: 1.032721 	 V: 5.9341 	 T: 27.77
time: 1.034318 	 V: 5.9341 	 T: 27.77
time: 1.035912 	 V: 5.1599 	 T: 27.77
time: 1.037510 	 V: 5.9341 	 T: 27.77
time: 1.039104 	 V: 5.1599 	 T: 27.77
time: 1.040712 	 V: 5.1599 	 T: 27.77
time: 1.042331 	 V: 5.9341 	 T: 27.77
time: 1.043929 	 V: 5.1599 	 T: 27.77
time: 1.045518 	 V: 5.1599 	 T: 27.77
time: 1.047117 	 V: 5.9341 	 T: 27.77
time: 1.048711 	 V: 5.1599 	 T: 27.77
time: 1.050413 	 V: 5.9341 	 T: 27.77
time: 1.052079 	 V: 5.9341 	 T: 27.77
time: 1.053679 	 V: 5.9341 	 T: 27.77
time: 1.055239 	 V: 5.9341 	 T: 27.77
time: 1.056814 	 V: 6.6184 	 T: 27.77
time: 1.058376 	 V: 6.6184 	 T: 27.77
time: 1.059939 	 V: 6.6184 	 T: 27.77
time: 1.061517 	 V: 5.9341 	 T: 27.77
time: 1.063079 	 V: 5.9341 	 T: 27.77
time: 1.064643 	 V: 5.9341 	 T: 27.77
time: 1.066208 	 V: 6.6184 	 T: 27.77
time: 1.067772 	 V: 6.6184 	 T: 27.77
time: 1.069339 	 V: 5.9341 	 T: 27.77
time: 1.070901 	 V: 6.6184 	 T: 27.77
time: 1.072588 	 V: 5.9341 	 T: 27.77
time: 1.074146 	 V: 6.6184 	 T: 27.77
time: 1.075719 	 V: 5.9341 	 T: 27.77
time: 1.077272 	 V: 7.2382 	 T: 27.77
time: 1.078833 	 V: 6.6184 	 T: 27.77
time: 1.080399 	 V: 6.6184 	 T: 27.77
time: 1.082252 	 V: 5.9341 	 T: 27.77
time: 1.083850 	 V: 5.1599 	 T: 27.77
time: 1.085446 	 V: 6.6184 	 T: 27.77
time: 1.087044 	 V: 5.9341 	 T: 27.77
time: 1.088634 	 V: 7.2382 	 T: 27.77
time: 1.090226 	 V: 5.9341 	 T: 27.77
time: 1.091847 	 V: 6.6184 	 T: 27.77
time: 1.093442 	 V: 6.6184 	 T: 27.77
time: 1.095146 	 V: 5.9341 	 T: 27.77
time: 1.096730 	 V: 6.6184 	 T: 27.77
time: 1.098326 	 V: 5.9341 	 T: 27.77
time: 1.099921 	 V: 6.6184 	 T: 27.77
time: 1.101533 	 V: 6.6184 	 T: 27.77
time: 1.103122 	 V: 6.6184 	 T: 27.77
time: 1.104721 	 V: 5.9341 	 T: 27.77
time: 1.106313 	 V: 7.2382 	 T: 27.77
time: 1.107911 	 V: 6.6184 	 T: 27.77
time: 1.109503 	 V: 7.2382 	 T: 27.77
time: 1.111156 	 V: 6.6184 	 T: 27.77
time: 1.112696 	 V: 5.9341 	 T: 27.77
time: 1.114295 	 V: 6.6184 	 T: 27.77
time: 1.115889 	 V: 6.6184 	 T: 27.77
time: 1.117589 	 V: 5.9341 	 T: 27.77
time: 1.119179 	 V: 6.6184 	 T: 27.77
time: 1.120785 	 V: 5.9341 	 T: 27.77
time: 1.122401 	 V: 5.9341 	 T: 27.77
time: 1.123994 	 V: 6.6184 	 T: 27.77
time: 1.125586 	 V: 6.6184 	 T: 27.77
time: 1.127180 	 V: 5.9341 	 T: 27.77
time: 1.128783 	 V: 6.6184 	 T: 27.77
time: 1.130380 	 V: 6.6184 	 T: 27.77
time: 1.132039 	 V: 5.9341 	 T: 27.77
time: 1.133638 	 V: 5.9341 	 T: 27.77
time: 1.135234 	 V: 5.9341 	 T: 27.77
time: 1.136833 	 V: 6.6184 	 T: 27.77
time: 1.138423 	 V: 5.9341 	 T: 27.77
time: 1.140123 	 V: 5.9341 	 T: 27.77
time: 1.141749 	 V: 6.6184 	 T: 27.77
time: 1.143349 	 V: 5.9341 	 T: 27.77
time: 1.144945 	 V: 6.6184 	 T: 27.77
time: 1.146540 	 V: 6.6184 	 T: 27.77
time: 1.148133 	 V: 6.6184 	 T: 27.77
time: 1.149731 	 V: 6.6184 	 T: 27.77
time: 1.151342 	 V: 5.1599 	 T: 27.77
time: 1.152933 	 V: 5.9341 	 T: 27.77
time: 1.154520 	 V: 5.1599 	 T: 27.77
time: 1.156103 	 V: 5.9341 	 T: 27.77
time: 1.157665 	 V: 4.2470 	 T: 27.77
time: 1.159231 	 V: 5.1599 	 T: 27.77
time: 1.160793 	 V: 5.9341 	 T: 27.77
time: 1.162524 	 V: 5.1599 	 T: 27.77
time: 1.164116 	 V: 5.9341 	 T: 27.77
time: 1.165716 	 V: 5.1599 	 T: 27.77
time: 1.167307 	 V: 5.1599 	 T: 27.77
time: 1.168903 	 V: 5.9341 	 T: 27.77
time: 1.170499 	 V: 5.9341 	 T: 27.77
time: 1.172116 	 V: 5.9341 	 T: 27.77
time: 1.173708 	 V: 5.9341 	 T: 27.77
time: 1.175304 	 V: 4.2470 	 T: 27.77
time: 1.176899 	 V: 5.1599 	 T: 27.77
time: 1.178495 	 V: 5.1599 	 T: 27.77
time: 1.180084 	 V: 5.1599 	 T: 27.77
time: 1.181702 	 V: 3.0737 	 T: 27.77
time: 1.183289 	 V: 5.1599 	 T: 27.77
time: 1.184991 	 V: 5.9341 	 T: 27.77
time: 1.186584 	 V: 5.1599 	 T: 27.77
time: 1.188188 	 V: 5.9341 	 T: 27.77
time: 1.189776 	 V: 5.1599 	 T: 27.77
time: 1.191397 	 V: 5.1599 	 T: 27.77
time: 1.192988 	 V: 5.1599 	 T: 27.77
time: 1.194587 	 V: 5.1599 	 T: 27.77
time: 1.196175 	 V: 5.9341 	 T: 27.77
time: 1.197773 	 V: 5.9341 	 T: 27.77
time: 1.199371 	 V: 5.9341 	 T: 27.77
time: 1.200972 	 V: 5.1599 	 T: 27.77
time: 1.202582 	 V: 6.6184 	 T: 27.77
time: 1.204180 	 V: 5.9341 	 T: 27.77
time: 1.205773 	 V: 5.9341 	 T: 27.77
time: 1.207475 	 V: 5.9341 	 T: 27.77
time: 1.209066 	 V: 6.6184 	 T: 27.77
time: 1.210662 	 V: 5.9341 	 T: 27.77
time: 1.212262 	 V: 5.9341 	 T: 27.77
time: 1.213867 	 V: 5.1599 	 T: 27.77
time: 1.215460 	 V: 5.1599 	 T: 27.77
time: 1.217059 	 V: 5.9341 	 T: 27.77
time: 1.218651 	 V: 5.1599 	 T: 27.77
time: 1.220251 	 V: 5.1599 	 T: 27.77
time: 1.221866 	 V: 5.1599 	 T: 27.77
time: 1.223435 	 V: 5.1599 	 T: 27.77
time: 1.225001 	 V: 5.1599 	 T: 27.77
time: 1.226567 	 V: 5.1599 	 T: 27.77
time: 1.228133 	 V: 5.1599 	 T: 27.77
time: 1.229791 	 V: 5.9341 	 T: 27.77
time: 1.231394 	 V: 5.9341 	 T: 27.77
time: 1.232989 	 V: 5.1599 	 T: 27.77
time: 1.234585 	 V: 4.2470 	 T: 27.77
time: 1.236183 	 V: 5.9341 	 T: 27.77
time: 1.237776 	 V: 5.1599 	 T: 27.77
time: 1.239376 	 V: 5.9341 	 T: 27.77
time: 1.240968 	 V: 5.1599 	 T: 27.77
time: 1.242603 	 V: 5.9341 	 T: 27.77
time: 1.244196 	 V: 5.1599 	 T: 27.77
time: 1.245790 	 V: 7.2382 	 T: 27.77
time: 1.247387 	 V: 6.6184 	 T: 27.77
time: 1.248981 	 V: 6.6184 	 T: 27.77
time: 1.250577 	 V: 5.9341 	 T: 27.77
